NodeID,Code,Latitude,Longitude,Height,LinkID1,LinkID2,LinkID3,LinkID4,LinkID5,LinkID6
00001B000000000309AAA9259C4F7FC1,2,35.11.42.6031,136.56.9.4265,0,00001B000000000309AAA8259C4E7FC1,00001B000000000309AAAAA59C517FC2,,,,
00001B000000000309AAAC259C52FFC1,2,35.11.43.2957,136.56.10.1489,0,00001B000000000309AAAB259C51FFC1,00001B000000000309AAACA59C527FC1,00001B000000000309AAB9259C5E7FC1,,,
00001B000000000309AAAE259C4C7FC3,2,35.11.43.6542,136.56.8.8229,0,00001B000000000309AAAE259C4C7FC1,00001B000000000309AAAE259C4C7FC2,,,,
00001B000000000309AAAD259C4AFFC1,2,35.11.43.456,136.56.8.5678,0,00001B000000000309AAACA59C49FFC2,00001B000000000309AAAE259C4C7FC2,,,,
00001B000000000309AABD259C62FFC1,2,35.11.46.6881,136.56.13.346,0,00001B000000000309AABC259C61FFC2,00001B000000000309AABE259C63FFC1,,,,
00001B000000000309AABFA59C5E7FC1,2,35.11.47.1946,136.56.12.4675,0,00001B000000000309AABEA59C5D7FC2,00001B000000000309AAC1259C5FFFC1,,,,
00001B000000000309AABF259C64FFC2,2,35.11.47.0948,136.56.13.7422,0,00001B000000000309AABF259C64FFC1,00001B000000000309AABFA59C647FC1,00001B000000000309AAD2259C767FC1,,,
00001B000000000309AABE259C63FFC2,2,35.11.46.8916,136.56.13.551,0,00001B000000000309AABF259C64FFC1,00001B000000000309AABE259C63FFC1,,,,
00001B000000000309AAC1259C5FFFC2,2,35.11.47.442,136.56.12.7086,0,00001B000000000309AAC2259C607FC2,00001B000000000309AAC1259C5FFFC1,,,,
00001B000000000309AA95A59C367FC2,2,35.11.38.7296,136.56.4.425,0,00001B000000000309AA95A59C367FC1,00001B000000000309AA95A59C36FFC1,,,,
00001B000000000309AA9A259C3C7FC2,2,35.11.39.6847,136.56.5.6308,0,00001B000000000309AA9A259C3C7FC1,00001B000000000309AA9AA59C3CFFC1,,,,
00001B000000000309AAA0A59C447FC2,2,35.11.40.9867,136.56.7.2933,0,00001B000000000309AAA0A59C447FC1,00001B000000000309AAA1259C44FFC1,,,,
00001B000000000309AAD2259C767FC2,2,35.11.50.8843,136.56.17.2563,0,00001B000000000309AAD2259C767FC1,00001B000000000309AAD2A59C76FFC1,,,,
00001B000000000309AAA2259C3CFFC2,2,35.11.41.2915,136.56.5.7973,0,00001B000000000309AAA2259C3CFFC1,00001B000000000309AAA2A59C3D7FC1,,,,
00001B000000000309AAE9259C7F7FC2,2,35.11.55.496,136.56.19.0407,0,00001B000000000309AAE9259C7F7FC1,00001B000000000309AAE9A59C7F7FC1,,,,
00001B000000000309AAF0259C82FFC5,2,35.11.56.8531,136.56.19.7263,0,00001B000000000309AAF0259C82FFC1,00001B000000000309AAF0259C82FFC2,00001B000000000309AAF0259C82FFC3,,,
00001B000000000309AAEEA59C897FC3,2,35.11.56.5106,136.56.21.0281,0,00001B000000000309AAEDA59C877FC3,00001B000000000309AAEEA59C897FC1,,,,
00001B000000000309AAFAA59C85FFC1,2,35.11.58.9571,136.56.20.3602,0,00001B000000000309AAF6A59C84FFC2,,,,,
00001B000000000309AAF4259C827FC3,2,35.11.57.6148,136.56.19.6858,0,00001B000000000309AAF0259C82FFC2,00001B000000000309AAF4259C827FC1,,,,
00001B000000000309AAF4A59C89FFC1,2,35.11.57.7884,136.56.21.1177,0,00001B000000000309AAF1A59C89FFC2,00001B000000000309AAF5259C897FC1,,,,
00001B000000000309AAAC259BF27FC2,2,35.11.43.2477,136.55.50.853,0,00001B000000000309AAAC259BF27FC1,00001B000000000309AAABA59BF37FC2,,,,
00001B000000000309AAAC259BF1FFC2,2,35.11.43.2165,136.55.50.7954,0,00001B000000000309AAAC259BF27FC1,00001B000000000309AAAEA59BED7FC1,00001B000000000309AAAC259BF1FFC1,,,
00001B000000000309AAABA59BF37FC3,2,35.11.43.1677,136.55.51.0086,1.5,00001B000000000309AAABA59BF37FC2,00001B000000000309AAABA59BF37FC1,,,,
00001B000000000309AAABA59BF37FC4,2,35.11.43.1294,136.55.51.0811,1.5,00001B000000000309AAABA59BF37FC1,00001B000000000309AAAB259BF47FC1,,,,
00001B000000000309AAAB259BF47FC2,2,35.11.43.043,136.55.51.2421,2,00001B000000000309AAAB259BF47FC1,00001B000000000309AAAEA59BF6FFC1,,,,
00001B000000000309AAAEA59BF6FFC2,2,35.11.43.7168,136.55.51.7685,2,00001B000000000309AAAEA59BF6FFC1,00001B000000000309AAAE259BF7FFC1,,,,
00001B000000000309AAAE259BF7FFC2,2,35.11.43.6028,136.55.51.9802,1.5,00001B000000000309AAAE259BF7FFC1,00001B000000000309AAADA59BF87FC1,,,,
00001B000000000309AAADA59BF87FC2,2,35.11.43.5629,136.55.52.0564,1.5,00001B000000000309AAADA59BF87FC1,00001B000000000309AAAD259BF8FFC1,,,,
00001B000000000309AAAD259BF8FFC2,2,35.11.43.4992,136.55.52.1787,0,00001B000000000309AAAD259BF8FFC1,00001B000000000309AAADA59BF97FC1,,,,
00001B000000000309AAADA59BF97FC3,2,35.11.43.5391,136.55.52.2868,0,00001B000000000309AAADA59BF97FC1,00001B000000000309AAADA59BF97FC2,00001B000000000309AAAFA59BF5FFC1,,,
00001B000000000309AAAFA59BF5FFC2,2,35.11.43.9248,136.55.51.5361,0,00001B000000000309AAAFA59BF5FFC1,00001B000000000309AAB0259BF4FFC1,,,,
00001B000000000309AAB7A59BE57FC2,2,35.11.45.5253,136.55.48.2232,0,00001B000000000309AAB5A59BE4FFC1,00001B000000000309AAB7A59BE57FC1,,,,
00001B000000000309AAB2A59BE47FC3,2,35.11.44.5918,136.55.48.0853,0,00001B000000000309AAB2A59BE47FC1,00001B000000000309AAB2A59BE47FC2,00001B000000000309AAB2259BE2FFC2,,,
00001B000000000309AAB8259BE57FC2,2,35.11.45.6203,136.55.48.2359,0,00001B000000000309AAB7A59BE57FC1,00001B000000000309AAB8259BE57FC1,00001B000000000309AABBA59BE1FFC1,,,
00001B000000000309AAB0259BF4FFC2,2,35.11.44.0196,136.55.51.3518,0,00001B000000000309AAB2A59BEF7FC1,00001B000000000309AAB0259BF4FFC1,,,,
00001B000000000309AAB4A59BEC7FC2,2,35.11.44.9045,136.55.49.6291,0,00001B000000000309AAB4A59BEC7FC1,00001B000000000309AAB5259BEAFFC1,,,,
00001B000000000309AAB5A59BEA7FC2,2,35.11.45.1209,136.55.49.2078,0,00001B000000000309AAB5A59BEA7FC1,00001B000000000309AAB8259BE57FC1,,,,
00001B000000000309AAB5259BEAFFC2,2,35.11.45.0452,136.55.49.3553,0,00001B000000000309AAB5A59BEA7FC1,00001B000000000309AAB5259BEAFFC1,,,,
00001B000000000309AABBA59BE1FFC3,2,35.11.46.3089,136.55.47.5915,0,00001B000000000309AABBA59BE1FFC2,00001B000000000309AABBA59BE27FC1,00001B000000000309AAC4259BE1FFC1,00001B000000000309AABBA59BE1FFC1,,
00001B000000000309AAB2259BDEFFC2,2,35.11.44.4716,136.55.46.9019,0,00001B000000000309AAB2259BDEFFC1,00001B000000000309AAB2259BE27FC1,,,,
00001B000000000309AAB2259BDE7FC1,2,35.11.44.4715,136.55.46.8316,0,00001B000000000309AAB2259BDEFFC1,00001B000000000309AAB5A59BDBFFC2,,,,
00001B000000000309AAB2259BE27FC2,2,35.11.44.4732,136.55.47.6762,0,00001B000000000309AAB2259BE2FFC1,00001B000000000309AAB2259BE27FC1,,,,
00001B000000000309AABA259BDBFFC3,2,35.11.46.0478,136.55.46.3596,0,00001B000000000309AAB7A59BDBFFC1,00001B000000000309AABA259BDBFFC1,,,,
00001B000000000309AAB5A59BDBFFC3,2,35.11.45.1552,136.55.46.3548,0,00001B000000000309AAB5A59BDBFFC1,00001B000000000309AAB5A59BDBFFC2,00001B000000000309AAB5A59BD9FFC1,,,
00001B000000000309AABA259BDBFFC4,2,35.11.46.0926,136.55.46.3598,0,00001B000000000309AABA259BDBFFC1,00001B000000000309AABA259BDBFFC2,,,,
00001B000000000309AABBA59BDE7FC2,2,35.11.46.3069,136.55.46.8412,0,00001B000000000309AABBA59BDDFFC1,00001B000000000309AABBA59BDE7FC1,,,,
00001B000000000309AABBA59BE1FFC4,2,35.11.46.3095,136.55.47.5311,0,00001B000000000309AABBA59BE1FFC2,00001B000000000309AABBA59BDE7FC1,,,,
00001B000000000309AABBA59BDDFFC2,2,35.11.46.3056,136.55.46.7839,0,00001B000000000309AABBA59BDDFFC1,00001B000000000309AABDA59BDDFFC1,00001B000000000309AABA259BDBFFC2,,,
00001B000000000309AABDA59BDDFFC4,2,35.11.46.7868,136.55.46.7702,0,00001B000000000309AABDA59BDDFFC1,00001B000000000309AABDA59BDDFFC2,,,,
00001B000000000309AAB5A59BD9FFC2,2,35.11.45.163,136.55.45.9939,0,00001B000000000309AAB5A59BD9FFC1,00001B000000000309AAB5259BD9FFC1,,,,
00001B000000000309AAAFA59BEAFFC2,2,35.11.43.969,136.55.49.3133,0,00001B000000000309AAAFA59BEAFFC1,00001B000000000309AAB2A59BE47FC2,,,,
00001B000000000309AAAFA59BEB7FC2,2,35.11.43.9178,136.55.49.4141,0,00001B000000000309AAAFA59BEAFFC1,00001B000000000309AAAFA59BEB7FC1,,,,
00001B000000000309AAAEA59BED7FC2,2,35.11.43.7028,136.55.49.8375,0,00001B000000000309AAAEA59BED7FC1,00001B000000000309AAAEA59BEC7FC1,,,,
00001B000000000309AAAEA59BEC7FC2,2,35.11.43.7882,136.55.49.6694,0,00001B000000000309AAAEA59BEC7FC1,00001B000000000309AAAFA59BEB7FC1,,,,
00001B000000000309AAB2259BE2FFC3,2,35.11.44.4733,136.55.47.744,0,00001B000000000309AAB2259BE2FFC1,00001B000000000309AAAEA59BE27FC1,00001B000000000309AAB2259BE2FFC2,,,
00001B000000000309AAAEA59BE27FC2,2,35.11.43.7633,136.55.47.6975,0,00001B000000000309AAAEA59BE27FC1,00001B000000000309AAAEA59BE2FFC2,,,,
00001B000000000309AA7C259C607FC1,2,35.11.33.6066,136.56.12.8657,0,00001B000000000309AA7B259C607FC1,00001B000000000309AA7C259C6018C2,,,,
00001B000000000309A9B5259C2A7FC2,2,35.10.53.8061,136.56.2.0497,0,00001B000000000309A9B5259C2A7FC1,00001B000000000309A9B4259C2A7FC1,,,,
00001B000000000309A9BBA59C2C7FC2,2,35.10.55.1685,136.56.2.4564,0,00001B000000000309A9B5259C2A7FC1,00001B000000000309A9BBA59C2C7FC1,00001B000000000309A9BBA59C2BFFC1,,,
00001B000000000309A9B4259C2A7FC2,2,35.10.53.641,136.56.2.031,0,00001B000000000309A9B4259C2A7FC1,00001B000000000309A9B3259C29FFC1,,,,
00001B000000000309A9B2A59C29FFC2,2,35.10.53.3515,136.56.1.9355,0,00001B000000000309A9B2A59C29FFC1,00001B000000000309A9AE259C287FC1,,,,
00001B000000000309A9B3259C29FFC2,2,35.10.53.4357,136.56.1.9717,0,00001B000000000309A9B2A59C29FFC1,00001B000000000309A9B3259C29FFC1,,,,
00001B000000000309A9AE259C287FC2,2,35.10.52.483,136.56.1.6704,0,00001B000000000309A9AE259C287FC1,,,,,
00001B000000000309A9C2A59C26FFC3,2,35.10.56.5352,136.56.1.383,0,00001B000000000309A9C2A59C26FFC1,00001B000000000309A9C2A59C26FFC2,00001B000000000309A9C3A59C297FC1,,,
00001B000000000309A9C3259C2DFFC2,2,35.10.56.644,136.56.2.7722,0,00001B000000000309A9C3259C2DFFC1,00001B000000000309A9C3259C2C7FC1,,,,
00001B000000000309AA2BA59D077FC2,2,35.11.17.5319,136.56.46.2915,0,00001B000000000309AA2BA59D077FC1,00001B000000000309AA2AA59D077FC1,,,,
00001B000000000309AA3DA59D0A7FC1,2,35.11.21.1645,136.56.46.8749,0,00001B000000000309AA2BA59D077FC1,00001B000000000309AA3E259D0AFFC1,,,,
00001B000000000309AA2AA59D077FC2,2,35.11.17.3687,136.56.46.2137,0,00001B000000000309AA2AA59D077FC1,00001B000000000309AA29A59D06FFC1,,,,
00001B000000000309A9C1259C027FC2,2,35.10.56.2709,136.55.54.0851,0,00001B000000000309A9C1259C027FC1,00001B000000000309A9C1259C01FFC1,,,,
00001B000000000309A9C1259C03FFC2,2,35.10.56.2113,136.55.54.3947,0,00001B000000000309A9C1259C027FC1,00001B000000000309A9C1259C03FFC1,,,,
00001B000000000309A9C1259C01FFC2,2,35.10.56.2888,136.55.53.9924,0,00001B000000000309A9C1259C01FFC1,00001B000000000309A9C2A59C017FC3,,,,
00001B000000000309A9C4259C01FFC2,2,35.10.56.8681,136.55.53.9205,0,00001B000000000309A9C4259C01FFC1,00001B000000000309A9C2A59C017FC4,,,,
00001B000000000309A9C6259C01FFC2,2,35.10.57.2409,136.55.53.9816,0,00001B000000000309A9C4259C01FFC1,00001B000000000309A9C6259C01FFC1,,,,
00001B000000000309A9C2A59C017FC5,2,35.10.56.5073,136.55.53.8614,0,00001B000000000309A9C2A59C017FC1,00001B000000000309A9C2A59C017FC2,00001B000000000309A9C2A59C017FC3,,,
00001B000000000309A9C2A59C017FC6,2,35.10.56.5569,136.55.53.8695,0,00001B000000000309A9C2A59C017FC1,00001B000000000309A9C2A59C017FC4,,,,
00001B000000000309A9C3A59BF6FFC2,2,35.10.56.737,136.55.51.7054,0,00001B000000000309A9C2A59C017FC2,00001B000000000309A9C3A59BF6FFC1,,,,
00001B000000000309A9C7259BD97FC2,2,35.10.57.4438,136.55.45.802,0,00001B000000000309A9C8A59BD97FC1,00001B000000000309A9C7259BD97FC1,,,,
00001B000000000309A9CAA59BD9FFC5,2,35.10.58.1897,136.55.45.9235,0,00001B000000000309A9CAA59BD9FFC1,00001B000000000309A9CAA59BD9FFC2,00001B000000000309A9CBA59BD3FFC1,,,
00001B000000000309A9CA259BCEFFC2,2,35.10.58.0088,136.55.43.7108,0,00001B000000000309A9CA259BCEFFC1,00001B000000000309A9C8259BCE7FC1,,,,
00001B000000000309A9CBA59BCEFFC2,2,35.10.58.3543,136.55.43.7678,0,00001B000000000309A9CA259BCEFFC1,00001B000000000309A9CBA59BCEFFC1,,,,
00001B000000000309A9C7A59BCE7FC3,2,35.10.57.5902,136.55.43.6418,0,00001B000000000309A9C7A59BCE7FC1,00001B000000000309A9C7A59BCE7FC2,00001B000000000309A9C7259BD5FFC3,,,
00001B000000000309A9C8259BCE7FC2,2,35.10.57.6615,136.55.43.6536,0,00001B000000000309A9C7A59BCE7FC1,00001B000000000309A9C8259BCE7FC1,,,,
00001B000000000309A9A6A59C20FFC2,2,35.10.50.9998,136.56.0.1606,0,00001B000000000309A9A6A59C20FFC1,00001B000000000309A9A6259C20FFC1,,,,
00001B000000000309A9A7259C20FFC2,2,35.10.51.0732,136.56.0.1848,0,00001B000000000309A9A6A59C20FFC1,00001B000000000309A9A7259C20FFC1,,,,
00001B000000000309A9A6259C20FFC2,2,35.10.50.8596,136.56.0.1145,0,00001B000000000309A9A6259C20FFC1,00001B000000000309A9A5A59C207FC1,,,,
00001B000000000309A9A5A59C207FC2,2,35.10.50.7599,136.56.0.0817,0,00001B000000000309A9A5A59C207FC1,00001B000000000309A99CA59C1DFFC1,,,,
00001B000000000309AA56259D09FFC2,2,35.11.26.0532,136.56.46.7259,0,00001B000000000309AA56259D09FFC1,00001B000000000309AA56259D0A7FC1,,,,
00001B000000000309AA56A59D08FFC2,2,35.11.26.1012,136.56.46.5035,0,00001B000000000309AA56259D09FFC1,00001B000000000309AA56A59D08FFC1,,,,
00001B000000000309AA56259D0A7FC2,2,35.11.26.0318,136.56.46.8249,0,00001B000000000309AA56259D0A7FC1,00001B000000000309AA54A59D117FC1,,,,
00001B000000000309AA56A59D07FFC2,2,35.11.26.1265,136.56.46.3865,0,00001B000000000309AA56A59D08FFC1,00001B000000000309AA56A59D07FFC1,,,,
00001B000000000309AA58259D007FC2,2,35.11.26.4462,136.56.44.8392,0,00001B000000000309AA58259D007FC1,00001B000000000309AA58259D00FFC1,,,,
00001B000000000309AA58259CFF7FC2,2,35.11.26.4827,136.56.44.6649,0,00001B000000000309AA58259D007FC1,00001B000000000309AA58259CFF7FC1,,,,
00001B000000000309AA58259D00FFC2,2,35.11.26.4306,136.56.44.9139,0,00001B000000000309AA58259D00FFC1,00001B000000000309AA56A59D07FFC1,,,,
00001B000000000309AA58A59CFEFFC2,2,35.11.26.5073,136.56.44.5475,0,00001B000000000309AA58259CFF7FC1,00001B000000000309AA58A59CFEFFC1,,,,
00001B000000000309AA59A59CF8FFC2,2,35.11.26.7536,136.56.43.3689,0,00001B000000000309AA59A59CF8FFC1,00001B000000000309AA59A59CF97FC1,,,,
00001B000000000309AA59A59CF87FC2,2,35.11.26.7906,136.56.43.2004,0,00001B000000000309AA59A59CF8FFC1,00001B000000000309AA59A59CF87FC1,,,,
00001B000000000309AA59A59CF97FC2,2,35.11.26.7327,136.56.43.4643,0,00001B000000000309AA59A59CF97FC1,00001B000000000309AA58A59CFEFFC1,,,,
00001B000000000309AA5A259CF7FFC2,2,35.11.26.809,136.56.43.1164,0,00001B000000000309AA59A59CF87FC1,00001B000000000309AA5A259CF7FFC1,,,,
00001B000000000309AA5B259CF27FC1,2,35.11.27.0205,136.56.42.0886,0,00001B000000000309AA5A259CF7FFC1,00001B000000000309AA5B259CF1FFC1,,,,
00001B000000000309AA54A59D117FC3,2,35.11.25.7332,136.56.48.2747,0,00001B000000000309AA54A59D117FC1,00001B000000000309AA54A59D117FC2,00001B000000000309AA54259D117FC1,,,
00001B000000000309AA5B259CF1FFC2,2,35.11.27.0391,136.56.41.9962,0,00001B000000000309AA5B259CF1FFC1,00001B000000000309AA5B259CF17FC1,,,,
00001B000000000309AA5B259CF17FC2,2,35.11.27.0749,136.56.41.8179,0,00001B000000000309AA5B259CF17FC1,00001B000000000309AA5B259CF0FFC1,,,,
00001B000000000309AA5B259CF0FFC2,2,35.11.27.0957,136.56.41.7141,0,00001B000000000309AA5B259CF0FFC1,00001B000000000309AA5BA59CEF7FC1,00001B000000000309AA5BA59CF0FFC1,,,
00001B000000000309AA60A59CE1FFC5,2,35.11.28.1204,136.56.38.742,0,00001B000000000309AA60A59CE1FFC1,00001B000000000309AA60A59CE1FFC2,,,,
00001B000000000309AA5BA59CF0FFC2,2,35.11.27.1566,136.56.41.7315,0,00001B000000000309AA5BA59CF0FFC1,00001B000000000309AA5C259CF0FFC1,,,,
00001B000000000309AA58259CECFFC2,2,35.11.26.4667,136.56.40.9323,0,00001B000000000309AA58259CECFFC1,00001B000000000309AA5A259CDC7FC1,,,,
00001B000000000309AA58259CED7FC2,2,35.11.26.4437,136.56.41.0511,0,00001B000000000309AA58259CECFFC1,00001B000000000309AA58259CED7FC1,,,,
00001B000000000309AA54259D01FFC2,2,35.11.25.6448,136.56.45.1809,0,00001B000000000309AA55259CFD7FC1,00001B000000000309AA54259D01FFC1,,,,
00001B000000000309AA58259CEEFFC2,2,35.11.26.4533,136.56.41.3548,0,00001B000000000309AA58259CEEFFC1,00001B000000000309AA58259CED7FC1,,,,
00001B000000000309AA54259D037FC2,2,35.11.25.603,136.56.45.4288,0,00001B000000000309AA54259D037FC1,00001B000000000309AA54259D027FC1,,,,
00001B000000000309AA53A59D03FFC2,2,35.11.25.5818,136.56.45.5545,0,00001B000000000309AA54259D037FC1,00001B000000000309AA53A59D03FFC1,,,,
00001B000000000309AA54259D027FC2,2,35.11.25.6328,136.56.45.2524,0,00001B000000000309AA54259D027FC1,00001B000000000309AA54259D01FFC1,,,,
00001B000000000309AA50A59D107FC2,2,35.11.24.9585,136.56.48.0439,0,00001B000000000309AA4FA59D0FFFC2,00001B000000000309AA53A59D03FFC1,00001B000000000309AA50A59D107FC1,,,
00001B000000000309AA53A59D16FFC2,2,35.11.25.5159,136.56.49.3227,0,00001B000000000309AA54A59D117FC2,00001B000000000309AA53A59D16FFC1,00001B000000000309AA53259D16FFC1,,,
00001B000000000309AA54259D117FC2,2,35.11.25.6691,136.56.48.2553,0,00001B000000000309AA52A59D10FFC1,00001B000000000309AA54259D117FC1,,,,
00001B000000000309AA4EA59D157FC2,2,35.11.24.54,136.56.49.026,0,00001B000000000309AA4EA59D157FC1,00001B000000000309AA4EA59D13FFC1,00001B000000000309AA3C259D0FFFC2,00001B000000000309AA4BA59D157FC1,,
00001B000000000309AA4FA59D15FFC2,2,35.11.24.7845,136.56.49.1003,0,00001B000000000309AA4EA59D157FC1,00001B000000000309AA4FA59D15FFC1,,,,
00001B000000000309AA51A59D167FC2,2,35.11.25.1758,136.56.49.2193,0,00001B000000000309AA51A59D167FC1,00001B000000000309AA4FA59D15FFC1,,,,
00001B000000000309AA53259D16FFC2,2,35.11.25.449,136.56.49.3024,0,00001B000000000309AA51A59D167FC1,00001B000000000309AA53259D16FFC1,,,,
00001B000000000309AA4BA59D0EFFC2,2,35.11.23.9005,136.56.47.7245,0,00001B000000000309AA4BA59D0EFFC1,00001B000000000309AA4C259D0EFFC1,,,,
00001B000000000309AA4AA59D0E7FC2,2,35.11.23.7108,136.56.47.669,0,00001B000000000309AA4BA59D0EFFC1,00001B000000000309AA4AA59D0E7FC1,,,,
00001B000000000309AA49A59D0E7FC2,2,35.11.23.5613,136.56.47.6252,0,00001B000000000309AA4AA59D0E7FC1,00001B000000000309AA49A59D0E7FC1,,,,
00001B000000000309AA3F259D0AFFC2,2,35.11.21.4697,136.56.46.9693,0,00001B000000000309AA3F259D0AFFC1,00001B000000000309AA3FA59D0B7FC1,,,,
00001B000000000309AA3E259D0AFFC2,2,35.11.21.2903,136.56.46.9138,0,00001B000000000309AA3F259D0AFFC1,00001B000000000309AA3E259D0AFFC1,,,,
00001B000000000309AA3FA59D0B7FC2,2,35.11.21.5987,136.56.47.0091,0,00001B000000000309AA3FA59D0B7FC1,00001B000000000309AA49A59D0E7FC1,,,,
00001B000000000309AA29A59D06FFC2,2,35.11.17.1472,136.56.46.1474,0,00001B000000000309AA29A59D06FFC1,00001B000000000309AA28A59D06FFC2,,,,
00001B000000000309AA08A59CFCFFC2,2,35.11.10.5869,136.56.44.1703,0,00001B000000000309AA08A59CFD7FC1,00001B000000000309AA08A59CFCFFC1,00001B000000000309AA21A59D047FC2,,,
00001B000000000309AA04259D007FC2,2,35.11.9.6284,136.56.44.806,0,00001B000000000309AA04259D007FC1,00001B000000000309AA02259CFF7FC3,,,,
00001B000000000309AA04A59CFB7FC2,2,35.11.9.7735,136.56.43.8077,0,00001B000000000309AA04A59CFB7FC1,00001B000000000309AA03259CFAFFC1,,,,
00001B000000000309AA02259CFB7FC3,2,35.11.9.272,136.56.43.8042,0,00001B000000000309AA02259CFB7FC1,00001B000000000309AA02259CFB7FC2,,,,
00001B000000000309AA01A59CFDFFC2,2,35.11.9.1634,136.56.44.311,0,00001B000000000309AA01A59CFDFFC1,00001B000000000309AA02259CFBFFC1,,,,
00001B000000000309AA02259CFBFFC2,2,35.11.9.2514,136.56.43.9007,0,00001B000000000309AA02259CFBFFC1,00001B000000000309AA02259CFB7FC2,,,,
00001B000000000309AA81A59C577FC2,2,35.11.34.7714,136.56.11.0792,0,00001B000000000309AA81A59C577FC1,00001B000000000309AA81A59C57FFC1,,,,
00001B000000000309AA76259C75FFC2,2,35.11.32.4478,136.56.17.1726,0,00001B000000000309AA76259C75FFC1,00001B000000000309AA76259C757FC1,,,,
00001B000000000309AA76259C757FC2,2,35.11.32.4735,136.56.17.0562,0,00001B000000000309AA76259C757FC1,00001B000000000309AA76A59C737FC1,,,,
00001B000000000309AA76A59C737FC2,2,35.11.32.5749,136.56.16.6028,0,00001B000000000309AA77259C717FC2,00001B000000000309AA76A59C737FC1,,,,
00001B000000000309AA78A59C6A7FC2,2,35.11.32.9206,136.56.14.8824,0,00001B000000000309AA78A59C6A7FC1,00001B000000000309AA78A59C69FFC1,,,,
00001B000000000309AA78A59C69FFC2,2,35.11.32.9467,136.56.14.7584,0,00001B000000000309AA78A59C69FFC1,00001B000000000309AA79259C687FC1,,,,
00001B000000000309AA79259C67FFC2,2,35.11.33.041,136.56.14.3117,0,00001B000000000309AA79259C67FFC1,00001B000000000309AA79A59C63FFC1,,,,
00001B000000000309AA79259C687FC2,2,35.11.33.0036,136.56.14.4892,0,00001B000000000309AA79259C67FFC1,00001B000000000309AA79259C687FC1,,,,
00001B000000000309AA79A59C63FFC2,2,35.11.33.1977,136.56.13.5697,0,00001B000000000309AA79A59C63FFC1,00001B000000000309AA7A259C637FC1,,,,
00001B000000000309AA7A259C637FC2,2,35.11.33.2248,136.56.13.4414,0,00001B000000000309AA7A259C637FC1,00001B000000000309AA7AA59C617FC1,,,,
00001B000000000309AA7AA59C617FC2,2,35.11.33.3105,136.56.13.0352,0,00001B000000000309AA7AA59C607FC2,00001B000000000309AA7AA59C617FC1,,,,
00001B000000000309AA71259C717FC2,2,35.11.31.4226,136.56.16.244,0,00001B000000000309AA71A59C707FC1,00001B000000000309AA71259C717FC1,,,,
00001B000000000309AA70A59C737FC2,2,35.11.31.336,136.56.16.6601,0,00001B000000000309AA70A59C737FC1,00001B000000000309AA71259C717FC1,,,,
00001B000000000309AA71A59C55FFC2,2,35.11.31.5424,136.56.10.7345,0,00001B000000000309AA71A59C55FFC1,00001B000000000309AA71259C59FFC2,,,,
00001B000000000309AA6D259C5AFFC2,2,35.11.30.6903,136.56.11.7812,0,00001B000000000309AA6D259C5AFFC1,00001B000000000309AA69A59C5AFFC1,,,,
00001B000000000309AA66259C53FFC2,2,35.11.29.2149,136.56.10.3723,0,00001B000000000309AA66259C53FFC1,00001B000000000309AA64259C53FFC1,,,,
00001B000000000309AA64259C53FFC2,2,35.11.28.8228,136.56.10.3624,0,00001B000000000309AA64259C53FFC1,00001B000000000309AA63259C53FFC1,,,,
00001B000000000309AA63259C53FFC2,2,35.11.28.6671,136.56.10.3562,0,00001B000000000309AA63259C53FFC1,00001B000000000309AA5E259C53FFC1,,,,
00001B000000000309AA6BA59C50FFC3,2,35.11.30.3549,136.56.9.7953,0,00001B000000000309AA6BA59C50FFC1,00001B000000000309AA6BA59C50FFC2,,,,
00001B000000000309AA6AA59C50FFC2,2,35.11.30.1881,136.56.9.7949,0,00001B000000000309AA6AA59C50FFC1,00001B000000000309AA6BA59C50FFC2,,,,
00001B000000000309AA5DA59C557FC2,2,35.11.27.5154,136.56.10.6194,0,00001B000000000309AA5DA59C557FC1,00001B000000000309AA5D259C557FC1,,,,
00001B000000000309AA5B259C557FC2,2,35.11.27.0154,136.56.10.6101,0,00001B000000000309AA59A59C53FFC2,00001B000000000309AA5B259C557FC1,,,,
00001B000000000309AA5B259C4F7FC3,2,35.11.27.0758,136.56.9.4404,0,00001B000000000309AA5B259C4F7FC1,00001B000000000309AA5B259C4F7FC2,,,,
00001B000000000309AA5DA59C4F7FC2,2,35.11.27.5619,136.56.9.4693,0,00001B000000000309AA5DA59C4F7FC1,00001B000000000309AA5D259C4F7FC1,,,,
00001B000000000309AA5D259C557FC2,2,35.11.27.4278,136.56.10.6175,0,00001B000000000309AA5D259C557FC1,00001B000000000309AA5BA59C557FC1,,,,
00001B000000000309AA5BA59C557FC2,2,35.11.27.1084,136.56.10.6116,0,00001B000000000309AA5BA59C557FC1,00001B000000000309AA5B259C557FC1,,,,
00001B000000000309AA5BA59C4F7FC2,2,35.11.27.1564,136.56.9.4452,0,00001B000000000309AA5BA59C4F7FC1,00001B000000000309AA5B259C4F7FC2,,,,
00001B000000000309AA5D259C4F7FC2,2,35.11.27.48,136.56.9.4644,0,00001B000000000309AA5BA59C4F7FC1,00001B000000000309AA5D259C4F7FC1,,,,
00001B000000000309A96AA59C0F7FC2,2,35.10.38.903,136.55.56.6636,0,00001B000000000309A96AA59C0F7FC1,00001B000000000309A96A259C0F7FC1,,,,
